Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Age,Item_Visibility_bins,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
NCI31,12.792854228644991,2,37.519,OUT027,842.237,33,Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDZ52,19.2,2,112.4886,OUT035,1223.0746,14,Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDE17,20.1,1,152.1366,OUT049,755.683,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDG34,11.5,1,109.5254,OUT018,1953.4572,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDE26,9.3,0,143.0786,OUT010,288.9572,20,High Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDD56,15.2,2,176.5054,OUT018,2976.7918,9,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDR52,12.65,2,191.3846,OUT045,2675.1844,16,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDQ13,11.1,1,84.1908,OUT035,755.0172,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCJ42,12.792854228644991,1,102.7332,OUT019,410.1328,33,Low Viz,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
FDH10,12.792854228644991,2,192.6478,OUT019,387.4956,33,Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
NCG42,19.2,1,131.231,OUT035,3635.268,14,Low Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDT31,19.75,1,187.5872,OUT045,1323.6104,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
DRD25,6.135,2,112.686,OUT045,2942.836,16,Viz,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDR35,12.5,1,199.1742,OUT035,4379.6324,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDL33,7.235,2,193.9452,OUT045,2936.178,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDT45,15.85,1,53.3956,OUT035,600.5516,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDT16,9.895,1,260.5278,OUT045,8851.1452,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
DRE49,20.75,3,153.0024,OUT035,2428.8384,14,,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
DRF60,10.8,1,239.9564,OUT049,3813.7024,19,Low Viz,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
NCB54,8.76,1,128.3336,OUT049,2556.672,19,Low Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
FDH20,16.1,1,97.341,OUT049,1255.033,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDA31,7.1,2,172.908,OUT035,2769.728,14,Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDE33,19.35,1,76.8644,OUT045,1571.288,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDM12,16.7,2,189.2214,OUT010,188.4214,20,Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDW44,9.5,1,168.6448,OUT013,1022.6688,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
DRE48,8.43,1,197.8768,OUT013,3744.4592,31,Low Viz,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
NCX18,14.15,1,196.511,OUT045,2749.754,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDA38,5.44,1,239.1538,OUT018,480.7076,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDQ19,7.35,1,242.6512,OUT013,969.4048,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDY47,12.792854228644991,1,129.131,OUT027,4933.578,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDE17,20.1,1,151.3366,OUT013,2720.4588,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDY25,12.0,1,181.8976,OUT046,4527.44,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDT03,21.25,1,185.5608,OUT035,3123.9336,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDB49,8.3,1,98.0384,OUT045,2857.6136,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDL43,10.1,1,76.067,OUT017,1454.773,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDE47,14.15,1,123.5046,OUT017,1992.0736,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDS49,9.0,2,78.3644,OUT045,1728.4168,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDU23,12.15,1,163.6184,OUT018,2311.6576,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDU38,12.792854228644991,2,192.9504,OUT027,7478.2656,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDV09,12.792854228644991,1,148.0734,OUT019,593.8936,33,Low Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
FDR20,20.0,1,45.5744,OUT049,452.744,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDY11,6.71,1,65.8142,OUT046,856.8846,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDG40,12.792854228644991,1,31.9558,OUT027,984.7182,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDX20,7.365,1,228.372,OUT017,2037.348,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDZ27,7.935,1,50.035,OUT013,149.805,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDH09,12.6,1,51.3982,OUT017,473.3838,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDG29,17.6,1,42.7454,OUT049,293.6178,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
NCA30,19.0,2,190.1872,OUT049,5105.3544,19,Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
NCL53,7.5,1,175.3028,OUT017,3010.7476,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
DRE15,13.35,3,77.6012,OUT046,986.7156,21,,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
NCS38,8.6,2,112.9176,OUT046,458.0704,21,Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDB58,10.5,1,140.6154,OUT010,283.6308,20,Low Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDH41,9.0,2,213.3534,OUT046,1935.4806,21,Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
DRF23,4.61,2,172.4396,OUT049,1569.9564,19,Viz,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
FDE05,10.895,1,146.2102,OUT010,437.4306,20,Low Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDY10,17.6,1,112.7176,OUT049,1717.764,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDS43,11.65,1,188.224,OUT049,1304.968,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
NCM30,19.1,2,41.9796,OUT049,784.3124,19,Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
FDY49,17.2,1,165.7184,OUT045,1816.3024,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDN02,16.5,2,206.8638,OUT045,2070.638,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDP37,15.6,0,128.0994,OUT045,2184.4898,16,High Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCF07,9.0,1,99.6016,OUT035,1922.8304,14,Low Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDJ09,15.0,1,44.0744,OUT013,633.8416,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDO23,12.792854228644991,0,94.3436,OUT027,2269.0464,33,High Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDH09,12.792854228644991,1,52.4982,OUT027,1209.7586,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDX34,6.195,2,119.3098,OUT049,1205.098,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDV60,20.2,2,197.311,OUT049,3338.987,19,Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDE32,20.7,1,38.7506,OUT013,227.7036,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
NCI30,20.25,1,245.046,OUT018,4680.574,9,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDS37,7.655,1,117.7492,OUT013,695.0952,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDC57,12.792854228644991,2,193.982,OUT019,579.246,33,Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
DRC01,5.92,1,49.0692,OUT017,1478.076,11,Low Viz,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
DRD27,18.75,1,99.0042,OUT017,694.4294,11,Low Viz,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDI12,9.395,2,88.3856,OUT045,703.0848,16,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDQ33,13.35,2,149.3708,OUT035,4514.124,14,Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDQ27,12.792854228644991,2,101.399,OUT019,206.398,33,Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
NCB07,19.2,2,196.211,OUT010,589.233,20,Viz,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
FDC08,19.0,2,226.172,OUT013,3169.208,31,Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDD20,14.15,1,124.2046,OUT046,2490.092,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDS24,20.85,1,88.1514,OUT035,1151.1682,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDH34,8.63,1,186.0582,OUT017,3900.9222,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCX30,16.7,1,248.4776,OUT018,6439.6176,9,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDM01,7.895,2,104.5332,OUT046,1845.5976,21,Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDB20,7.72,1,77.9986,OUT013,934.7832,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
NCK29,5.615,2,121.573,OUT017,3202.498,11,Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDS11,7.05,1,224.9088,OUT049,2684.5056,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
NCV41,14.35,1,109.2228,OUT010,221.0456,20,Low Viz,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
DRL60,8.52,1,151.7682,OUT049,2439.4912,19,Low Viz,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
FDV10,7.645,2,44.0112,OUT017,596.5568,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDV09,12.1,1,149.5734,OUT018,2227.101,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDQ39,14.8,2,192.4846,OUT046,5159.2842,21,Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
DRE49,20.75,1,153.6024,OUT018,1366.2216,9,Low Viz,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDR45,10.8,1,238.6222,OUT045,8604.7992,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
DRJ23,18.35,2,190.2872,OUT010,378.1744,20,Viz,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
FDQ26,13.5,2,58.6562,OUT018,711.0744,9,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCA06,20.5,0,34.819,OUT017,1061.951,11,High Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDT24,12.35,0,78.6328,OUT018,1004.0264,9,High Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
DRG27,8.895,2,39.1138,OUT045,609.207,16,Viz,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDR02,16.7,1,110.8886,OUT045,3558.0352,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
DRG37,16.2,1,155.8972,OUT035,2025.3636,14,Low Viz,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
FDJ07,7.26,1,118.115,OUT018,1864.24,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDP32,6.65,2,126.7678,OUT049,1907.517,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDV59,13.35,1,218.9166,OUT046,5660.6316,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDP60,17.35,1,99.8016,OUT035,607.2096,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDE32,12.792854228644991,1,39.6506,OUT027,1024.6662,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDK26,5.46,1,187.424,OUT017,3169.208,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDW28,18.25,2,197.3452,OUT035,2740.4328,14,Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDP56,8.185,1,47.7692,OUT049,640.4996,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDT25,7.5,1,122.2072,OUT046,1960.1152,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDQ12,12.65,1,230.601,OUT035,2067.309,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDR60,14.3,0,77.2328,OUT035,231.6984,14,High Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDZ10,17.85,2,128.002,OUT010,253.004,20,Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDM13,6.425,2,130.5626,OUT010,131.1626,20,Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDF26,6.825,1,153.4998,OUT045,2153.1972,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDN02,12.792854228644991,2,205.3638,OUT027,5383.6588,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCI30,20.25,1,245.546,OUT013,1724.422,31,Low Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
NCJ31,19.2,0,243.0196,OUT049,3615.294,19,High Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
NCQ54,17.7,1,166.8474,OUT010,168.4474,20,Low Viz,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
FDB02,9.695,1,175.437,OUT045,2999.429,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDC02,12.792854228644991,2,259.3278,OUT027,4165.2448,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDA11,7.75,1,95.6436,OUT045,1134.5232,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
DRI23,12.792854228644991,0,159.6578,OUT027,2888.2404,33,High Viz,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDE04,19.75,1,179.866,OUT049,2696.49,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDG46,12.792854228644991,1,115.4518,OUT019,113.8518,33,Low Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
NCJ05,12.792854228644991,1,152.3682,OUT027,2287.023,33,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDU01,12.792854228644991,1,185.1924,OUT019,555.2772,33,Low Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
FDY11,6.71,1,66.6142,OUT017,1120.5414,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDX60,14.35,2,79.296,OUT013,719.064,31,Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
NCN29,15.2,3,47.8034,OUT049,437.4306,19,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
FDT07,5.82,3,256.633,OUT049,2050.664,19,,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDI21,5.59,1,61.9168,OUT018,1214.4192,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDI41,18.5,1,148.0418,OUT046,2059.9852,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDE10,12.792854228644991,2,133.1626,OUT027,3672.5528,33,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDQ28,14.0,1,153.5656,OUT046,3089.312,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
NCK05,12.792854228644991,0,61.1536,OUT019,61.2536,33,High Viz,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
FDH12,9.6,2,107.128,OUT045,1278.336,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDJ27,17.7,2,103.8674,OUT017,1528.011,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
DRL35,15.7,3,43.377,OUT010,129.831,20,,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
NCY29,13.65,2,55.093,OUT017,1301.639,11,Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDC21,14.6,1,110.1254,OUT017,1844.9318,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDM33,15.6,2,220.1798,OUT017,5068.7354,11,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
DRJ39,20.25,1,217.5482,OUT013,1095.241,31,Low Viz,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
FDB22,8.02,0,151.9998,OUT010,307.5996,20,High Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDC32,18.35,2,93.8462,OUT013,1295.6468,31,Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDD02,16.6,3,118.8124,OUT046,2607.2728,21,,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDL28,10.0,1,228.6668,OUT035,3455.502,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDL39,16.1,1,179.4318,OUT049,2345.6134,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDV37,13.0,0,196.2426,OUT010,197.7426,20,High Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDA28,16.1,1,126.5362,OUT017,1761.7068,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDL04,19.0,2,105.5622,OUT049,1905.5196,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDR10,17.6,1,163.5552,OUT035,3086.6488,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDA39,6.32,1,39.1822,OUT017,1060.6194,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDR15,9.3,1,153.1314,OUT035,4653.942,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDQ40,11.1,1,175.0712,OUT017,3339.6528,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
DRG23,12.792854228644991,2,151.2682,OUT027,2439.4912,33,Viz,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDU36,6.15,1,99.4384,OUT013,1379.5376,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDF47,20.85,2,223.9746,OUT046,897.4984,21,Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDH14,17.1,1,141.4838,OUT046,1404.838,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDO45,13.15,1,86.3856,OUT018,615.1992,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDK60,16.5,2,95.7068,OUT035,1069.2748,14,Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDS43,11.65,1,185.924,OUT017,4101.328,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDN44,13.15,1,160.292,OUT049,4793.76,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDS34,19.35,2,113.9518,OUT049,1138.518,19,Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDU20,19.35,1,122.2098,OUT045,2771.7254,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDP44,16.5,2,101.4332,OUT013,1948.1308,31,Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDC02,21.35,2,258.5278,OUT035,5206.556,14,Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDT56,16.0,2,57.5246,OUT035,173.7738,14,Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
NCA06,20.5,0,34.919,OUT013,73.238,31,High Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
FDE04,19.75,1,180.466,OUT013,3415.554,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
NCX06,17.6,1,179.1976,OUT017,3803.0496,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDX49,4.615,2,234.33,OUT017,3961.51,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
DRM59,5.88,1,154.1998,OUT018,1384.1982,9,Low Viz,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDJ34,11.8,2,126.0704,OUT049,1251.704,19,Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDP60,17.35,3,101.9016,OUT013,1821.6288,31,,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDI07,12.35,1,196.9426,OUT046,5141.3076,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDV07,12.792854228644991,1,111.0228,OUT027,3205.1612,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDH41,9.0,2,214.1534,OUT045,1720.4272,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCB31,6.235,2,263.291,OUT049,3418.883,19,Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
FDW34,9.6,3,244.817,OUT035,4374.306,14,,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDX45,16.75,2,156.163,OUT017,782.315,11,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDH14,17.1,1,141.3838,OUT049,1685.8056,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDF26,6.825,2,154.5998,OUT010,153.7998,20,Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDU24,6.78,0,92.212,OUT017,4101.328,11,High Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDX11,16.0,2,181.9634,OUT018,3453.5046,9,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDF35,15.0,0,105.9938,OUT035,1179.1318,14,High Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCC43,7.39,2,251.3066,OUT018,1004.0264,9,Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDG29,17.6,1,42.5454,OUT046,419.454,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDS44,12.65,0,239.6538,OUT046,3845.6608,21,High Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDZ10,17.85,1,127.102,OUT046,2024.032,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDC52,11.15,1,150.4708,OUT013,1956.1204,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
DRL35,15.7,1,42.877,OUT035,1168.479,14,Low Viz,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
NCP55,14.65,3,56.4614,OUT010,55.2614,20,,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
FDV38,12.792854228644991,2,55.0956,OUT027,2020.0372,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDL44,18.25,1,160.4894,OUT045,3073.9986,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDZ47,20.7,3,98.7042,OUT017,1884.8798,11,,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDT45,15.85,1,53.3956,OUT046,1364.89,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDN23,6.575,2,145.7444,OUT049,3193.1768,19,Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
NCP43,17.75,1,177.866,OUT045,2336.958,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDA02,12.792854228644991,1,143.5786,OUT027,3756.4436,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDF56,16.7,2,181.2976,OUT017,3078.6592,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
NCN26,10.85,1,115.1808,OUT046,2109.2544,21,Low Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDD22,10.0,2,113.7544,OUT049,3243.7776,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDU15,13.65,1,37.9532,OUT010,71.9064,20,Low Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDB41,19.0,0,46.8718,OUT010,189.0872,20,High Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDZ35,9.6,1,102.499,OUT017,2579.975,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDT60,12.0,2,124.1388,OUT017,1486.0656,11,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDE51,5.925,2,43.8086,OUT035,312.2602,14,Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
NCQ06,13.0,1,254.5014,OUT035,4845.0266,14,Low Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDS28,8.18,2,58.5588,OUT017,171.7764,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDH32,12.8,2,96.541,OUT045,1834.279,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDW37,19.2,2,89.7488,OUT045,2082.6224,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDY33,14.5,2,159.4262,OUT046,2705.1454,21,Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDF17,5.19,1,196.811,OUT017,3731.809,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDG56,13.3,2,61.0536,OUT013,1592.5936,31,Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
NCB18,19.6,1,88.8514,OUT013,2125.2336,31,Low Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
